province,topic,merged,is_correct
Sulawesi Selatan,Makanan,Marda baru saja pulang dari Palopo. Marda membawa oleh-oleh Bakpia.,False
Sulawesi Selatan,Makanan,Marda baru saja pulang dari Palopo. Marda membawa oleh-oleh Keripik nangka.,False
Sulawesi Selatan,Makanan,Marda baru saja pulang dari Palopo. Marda membawa oleh-oleh Bagea.,True
Sulawesi Selatan,Makanan,Ibu keluar dari toko kain di Wajo. Ibu membeli oleh-oleh berupa daster.,False
Sulawesi Selatan,Makanan,Ibu keluar dari toko kain di Wajo. Ibu membeli oleh-oleh berupa sarung bali.,False
Sulawesi Selatan,Makanan,Ibu keluar dari toko kain di Wajo. Ibu membeli oleh-oleh berupa kain sutera.,True
Sulawesi Selatan,Makanan,"Setiap kembali ke lokasi penempatan, Rijal tidak pernah lupa membawakan oleh-oleh khas Makassar. Rijal membawa misro.",False
Sulawesi Selatan,Makanan,"Setiap kembali ke lokasi penempatan, Rijal tidak pernah lupa membawakan oleh-oleh khas Makassar. Rijal membawa lumpia.",False
Sulawesi Selatan,Makanan,"Setiap kembali ke lokasi penempatan, Rijal tidak pernah lupa membawakan oleh-oleh khas Makassar. Rijal membawa jalangkote.",True
Sulawesi Selatan,Makanan,"Ketika di Sinjai, Ade disuguhkan minuman fermentasi tapai singkong. Ade mencicipi brem.",False
Sulawesi Selatan,Makanan,"Ketika di Sinjai, Ade disuguhkan minuman fermentasi tapai singkong. Ade mencicipi minas.",True
Sulawesi Selatan,Makanan,"Ketika di Sinjai, Ade disuguhkan minuman fermentasi tapai singkong. Ade mencicipi swansrai.",False
Sulawesi Selatan,Makanan,"Setiap malam, sepanjang jalan Sungai Cerekang selalu ramai pengunjung. Pengunjung ramai minum bandrek.",False
Sulawesi Selatan,Makanan,"Setiap malam, sepanjang jalan Sungai Cerekang selalu ramai pengunjung. Pengunjung ramai minum kopi rarobang.",False
Sulawesi Selatan,Makanan,"Setiap malam, sepanjang jalan Sungai Cerekang selalu ramai pengunjung. Pengunjung ramai minum sarabba.",True
Sulawesi Selatan,Makanan,Eri pulang kampung ke Masamba dan makan kapurung. Eri makan kapurung menggunakan tangan.,True
Sulawesi Selatan,Makanan,Eri pulang kampung ke Masamba dan makan kapurung. Eri makan kapurung menggunakan centong.,False
Sulawesi Selatan,Makanan,Eri pulang kampung ke Masamba dan makan kapurung. Eri makan kapurung menggunakan sendok.,False
Sulawesi Selatan,Makanan,"Dalam acara pesta pernikahan atau syukuran lainnya, kue-kue disajikan di atas meja dengan hiasan yang cantik. Kue-kue disajikan di atas baki.",False
Sulawesi Selatan,Makanan,"Dalam acara pesta pernikahan atau syukuran lainnya, kue-kue disajikan di atas meja dengan hiasan yang cantik. Kue-kue disajikan di atas taplak.",False
Sulawesi Selatan,Makanan,"Dalam acara pesta pernikahan atau syukuran lainnya, kue-kue disajikan di atas meja dengan hiasan yang cantik. Kue-kue disajikan di atas bosara.",True
Sulawesi Selatan,Makanan,Paman membakar ikan dengan kayu bakar dan tungku yang bisa dipindah. Paman menggunakan dapo.,True
Sulawesi Selatan,Makanan,Paman membakar ikan dengan kayu bakar dan tungku yang bisa dipindah. Paman menggunakan oven.,False
Sulawesi Selatan,Makanan,Paman membakar ikan dengan kayu bakar dan tungku yang bisa dipindah. Paman menggunakan pammaja.,False
Sulawesi Selatan,Makanan,"Setiap acara pernikahan, Mita selalu mencari kue olahan pisang yang dibungkus daun pisang. Mita mencari katirisala.",False
Sulawesi Selatan,Makanan,"Setiap acara pernikahan, Mita selalu mencari kue olahan pisang yang dibungkus daun pisang. Mita mencari taripang.",False
Sulawesi Selatan,Makanan,"Setiap acara pernikahan, Mita selalu mencari kue olahan pisang yang dibungkus daun pisang. Mita mencari barongko.",True
Sulawesi Selatan,Makanan,"Malam kemarin, Dito dan istrinya makan daging berkuah yang diberi toping telur mentah. Dito dan istrinya makan pallubasa.",True
Sulawesi Selatan,Makanan,"Malam kemarin, Dito dan istrinya makan daging berkuah yang diberi toping telur mentah. Dito dan istrinya makan pallumara.",False
Sulawesi Selatan,Makanan,"Malam kemarin, Dito dan istrinya makan daging berkuah yang diberi toping telur mentah. Dito dan istrinya makan pallubutung.",False
Sulawesi Selatan,Makanan,"Burhan baru saja dari Malino, dia membeli buah segar yang rasanya manis tapi sedikit asam. Burhan membeli buah langsat.",False
Sulawesi Selatan,Makanan,"Burhan baru saja dari Malino, dia membeli buah segar yang rasanya manis tapi sedikit asam. Burhan membeli buah markisa.",True
Sulawesi Selatan,Makanan,"Burhan baru saja dari Malino, dia membeli buah segar yang rasanya manis tapi sedikit asam. Burhan membeli buah mangga.",False
Sulawesi Selatan,Pernikahan,Bapak dan Ibu baru saja dari acara lamaran di kampung sebelah. Bapak dan Ibu pulang dari acara mappettuada.,True
Sulawesi Selatan,Pernikahan,Bapak dan Ibu baru saja dari acara lamaran di kampung sebelah. Bapak dan Ibu pulang dari acara mappasili.,False
Sulawesi Selatan,Pernikahan,Bapak dan Ibu baru saja dari acara lamaran di kampung sebelah. Bapak dan Ibu pulang dari acara mappenre boting.,False
Sulawesi Selatan,Pernikahan,"Sehari sebelum acara akad pernikahan, keluarga Nita mengadakan acara prosesi pembersihan diri untuk calon pengantin. Keluarga Nita mengadakan mappaccing.",True
Sulawesi Selatan,Pernikahan,"Sehari sebelum acara akad pernikahan, keluarga Nita mengadakan acara prosesi pembersihan diri untuk calon pengantin. Keluarga Nita mengadakan mappadendang.",False
Sulawesi Selatan,Pernikahan,"Sehari sebelum acara akad pernikahan, keluarga Nita mengadakan acara prosesi pembersihan diri untuk calon pengantin. Keluarga Nita mengadakan mappalette bola.",False
Sulawesi Selatan,Pernikahan,Ibu menyediakan lipa' sabbe di tempat ijab kabul pengantin pria sebagai alas duduk. Ibu menyediakan 3 susun lipa' sabbe di tempat ijab kabul.,False
Sulawesi Selatan,Pernikahan,Ibu menyediakan lipa' sabbe di tempat ijab kabul pengantin pria sebagai alas duduk. Ibu menyediakan 7 susun lipa' sabbe di tempat ijab kabul.,True
Sulawesi Selatan,Pernikahan,Ibu menyediakan lipa' sabbe di tempat ijab kabul pengantin pria sebagai alas duduk. Ibu menyediakan 5 susun lipa' sabbe di tempat ijab kabul.,False
Sulawesi Selatan,Pernikahan,"Nita, calon mempelai wanita, menunggu di dalam kamar ketika akad. Nita menunggu sorakan aamin dari saksi pernikahan sambil menggigit kunci.",True
Sulawesi Selatan,Pernikahan,"Nita, calon mempelai wanita, menunggu di dalam kamar ketika akad. Nita menunggu sorakan aamin dari saksi pernikahan sambil makan.",False
Sulawesi Selatan,Pernikahan,"Nita, calon mempelai wanita, menunggu di dalam kamar ketika akad. Nita menunggu sorakan aamin dari saksi pernikahan sambil menangis.",False
Sulawesi Selatan,Pernikahan,"Setelah Akad Nikah di rumah Fatma, keesokan harinya, ia dan suami akan ke rumah mertuanya. Fatma dan suaminya akan mappasikarawa.",False
Sulawesi Selatan,Pernikahan,"Setelah Akad Nikah di rumah Fatma, keesokan harinya, ia dan suami akan ke rumah mertuanya. Fatma dan suaminya akan mapparola.",True
Sulawesi Selatan,Pernikahan,"Setelah Akad Nikah di rumah Fatma, keesokan harinya, ia dan suami akan ke rumah mertuanya. Fatma dan suaminya akan mappasili.",False
Sulawesi Selatan,Pernikahan,"Di rumah mertua, Tenri disambut oleh keluarga suaminya. Tenri dan suami syukuran dan memberi bingkisan untuk keluarga suaminya.",False
Sulawesi Selatan,Pernikahan,"Di rumah mertua, Tenri disambut oleh keluarga suaminya. Tenri menjalankan proses masuk rumah dan memberi oleh-oleh untuk keluarga suaminya.",False
Sulawesi Selatan,Pernikahan,"Di rumah mertua, Tenri disambut oleh keluarga suaminya. Tenri menjalankan proses mammitua dan bertukar seserahan dengan keluarga suaminya.",True
Sulawesi Selatan,Pernikahan,Anto mengenakan penutup kepala dari anyaman rotan. Anto mengenakan ti'i langga.,False
Sulawesi Selatan,Pernikahan,Anto mengenakan penutup kepala dari anyaman rotan. Anto mengenakan passapu.,False
Sulawesi Selatan,Pernikahan,Anto mengenakan penutup kepala dari anyaman rotan. Anto mengenakan songkok Recca.,True
Sulawesi Selatan,Pernikahan,"Sebagai keturunan bangsawan, Tenri dipersilahkan memilih warna baju bodo di pernikahannya nanti. Tenri memilih warna hijau.",True
Sulawesi Selatan,Pernikahan,"Sebagai keturunan bangsawan, Tenri dipersilahkan memilih warna baju bodo di pernikahannya nanti. Tenri memilih warna putih.",False
Sulawesi Selatan,Pernikahan,"Sebagai keturunan bangsawan, Tenri dipersilahkan memilih warna baju bodo di pernikahannya nanti. Tenri memilih warna merah.",False
Sulawesi Selatan,Pernikahan,Annisa segera menikah. Annisa akan mengenakan jas tutu'.,False
Sulawesi Selatan,Pernikahan,Annisa segera menikah. Annisa akan mengenakan baju bodo.,True
Sulawesi Selatan,Pernikahan,Annisa segera menikah. Annisa akan mengenakan baju bella dada.,False
Sulawesi Selatan,Pernikahan,Tradisi dui passolo adalah kebiasaan masyarakat yang menghadiri pernikahan. Tamu undangan memberi amplop uang.,True
Sulawesi Selatan,Pernikahan,Tradisi dui passolo adalah kebiasaan masyarakat yang menghadiri pernikahan. Tamu undangan memberi doa selamat.,False
Sulawesi Selatan,Pernikahan,Tradisi dui passolo adalah kebiasaan masyarakat yang menghadiri pernikahan. Tamu undangan memberi salam.,False
Sulawesi Selatan,Pernikahan,Yaya menyukai kue manis yang terbuat dari telur dan gula berwarna hijau kuning. Yaya menyukai taripang.,False
Sulawesi Selatan,Pernikahan,Yaya menyukai kue manis yang terbuat dari telur dan gula berwarna hijau kuning. Yaya menyukai sikaporo.,True
Sulawesi Selatan,Pernikahan,Yaya menyukai kue manis yang terbuat dari telur dan gula berwarna hijau kuning. Yaya menyukai katirisala.,False
Sulawesi Selatan,Pernikahan,Makanan olahan daging ini dihidangkan di pernikahan adat Makassar. Tamu menikmati sate maranggi.,False
Sulawesi Selatan,Pernikahan,Makanan olahan daging ini dihidangkan di pernikahan adat Makassar. Tamu menikmati toppa lada.,True
Sulawesi Selatan,Pernikahan,Makanan olahan daging ini dihidangkan di pernikahan adat Makassar. Tamu menikmati dendeng batokok.,False
Sulawesi Selatan,Pernikahan,Nia mencari amplop untuk hadiah pesta pernikahan Reza. Nia memberikan bingkai foto.,False
Sulawesi Selatan,Pernikahan,Nia mencari amplop untuk hadiah pesta pernikahan Reza. Nia memberikan uang tunai.,True
Sulawesi Selatan,Pernikahan,Nia mencari amplop untuk hadiah pesta pernikahan Reza. Nia memberikan jam dinding.,False
Sulawesi Selatan,Pernikahan,Nenek Lina di kampung membawa bungkusan menuju ke pesta pernikahan Tika. Nenek Lina membawa gelas dan piring sebagai hadiah pernikahan Tika.,False
Sulawesi Selatan,Pernikahan,Nenek Lina di kampung membawa bungkusan menuju ke pesta pernikahan Tika. Nenek Lina membawa beras dan gula sebagai hadiah pernikahan Tika.,True
Sulawesi Selatan,Pernikahan,Nenek Lina di kampung membawa bungkusan menuju ke pesta pernikahan Tika. Nenek Lina membawa baju dan celana sebagai hadiah pernikahan Tika.,False
Sulawesi Selatan,Hubungan Keluarga,Waddah mendahului kakak perempuan pertamanya menikah. Waddah memberikan cincin emas kepada kakaknya.,True
Sulawesi Selatan,Hubungan Keluarga,Waddah mendahului kakak perempuan pertamanya menikah. Waddah memberikan baju kepada kakaknya.,False
Sulawesi Selatan,Hubungan Keluarga,Waddah mendahului kakak perempuan pertamanya menikah. Waddah memberikan air minum kepada kakaknya.,False
Sulawesi Selatan,Hubungan Keluarga,Wawan berjalan di depan ayahnya yang sedang berbicara. Wawan membungkukkan badan dan menurunkan tangan sambil berkata tabe'.,True
Sulawesi Selatan,Hubungan Keluarga,Wawan berjalan di depan ayahnya yang sedang berbicara. Wawan merangkak pelan melewati ayahnya.,False
Sulawesi Selatan,Hubungan Keluarga,Wawan berjalan di depan ayahnya yang sedang berbicara. Wawan berjalan dengan tegap.,False
Sulawesi Selatan,Hubungan Keluarga,Keluarga Toni datang melamar Inna. Ibu Toni sebagai utusan keluarga.,False
Sulawesi Selatan,Hubungan Keluarga,Keluarga Toni datang melamar Inna. Paman Toni sebagai utusan keluarga.,True
Sulawesi Selatan,Hubungan Keluarga,Keluarga Toni datang melamar Inna. Ayah Toni sebagai utusan keluarga.,False
Sulawesi Selatan,Hubungan Keluarga,Nenek Marwah adalah saudara dari nenek Ria. Marwah dan Ria adalah sepupu satu kali.,False
Sulawesi Selatan,Hubungan Keluarga,Nenek Marwah adalah saudara dari nenek Ria. Marwah dan Ria adalah sepupu dua kali.,False
Sulawesi Selatan,Hubungan Keluarga,Nenek Marwah adalah saudara dari nenek Ria. Marwah dan Ria adalah sepupu tiga kali.,True
Sulawesi Selatan,Hubungan Keluarga,Astrid merupakan lago dari Isna. Astrid menikah dengan kakak ipar Isna.,True
Sulawesi Selatan,Hubungan Keluarga,Astrid merupakan lago dari Isna. Astrid menikah dengan sepupu dua kali Isna.,False
Sulawesi Selatan,Hubungan Keluarga,Astrid merupakan lago dari Isna. Astrid menikah dengan adik tiri Isna.,False
Sulawesi Selatan,Hubungan Keluarga,"Dalam rapat pengurus PKK, ibu Nursam selalu menjunjung sikap sipakalebbi. Ibu Nursam menjunjung sikap toleransi.",False
Sulawesi Selatan,Hubungan Keluarga,"Dalam rapat pengurus PKK, ibu Nursam selalu menjunjung sikap sipakalebbi. Ibu Nursam menjunjung sikap saling menghormati.",True
Sulawesi Selatan,Hubungan Keluarga,"Dalam rapat pengurus PKK, ibu Nursam selalu menjunjung sikap sipakalebbi. Ibu Nursam menjunjung sikap saling mengingatkan.",False
Sulawesi Selatan,Hubungan Keluarga,"Rian diajarkan untuk bertingkah santun, menjaga tutur kata, dan mengucap permisi jika hendak melakukan sesuatu di depan orang lain. Inilah konsep sirri pace dalam kearifan lokal orang Bugis.",False
Sulawesi Selatan,Hubungan Keluarga,"Rian diajarkan untuk bertingkah santun, menjaga tutur kata, dan mengucap permisi jika hendak melakukan sesuatu di depan orang lain. Inilah konsep alempureng dalam kearifan lokal orang Bugis.",False
Sulawesi Selatan,Hubungan Keluarga,"Rian diajarkan untuk bertingkah santun, menjaga tutur kata, dan mengucap permisi jika hendak melakukan sesuatu di depan orang lain. Inilah konsep mappatabe dalam kearifan lokal orang Bugis.",True
Sulawesi Selatan,Hubungan Keluarga,Nina menikah dengan Andi Fikra. Anak mereka akan bermarga Fikra.,False
Sulawesi Selatan,Hubungan Keluarga,Nina menikah dengan Andi Fikra. Anak mereka akan bermarga Nina.,False
Sulawesi Selatan,Hubungan Keluarga,Nina menikah dengan Andi Fikra. Anak mereka akan bermarga Andi.,True
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Orang tua dan mertua Lisa sedang menentukan dukun beranak pendamping kehamilannya nanti. Orang tua dan mertua Lisa melakukan upacara makkatenni sanro.,True
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Orang tua dan mertua Lisa sedang menentukan dukun beranak pendamping kehamilannya nanti. Orang tua dan mertua Lisa melakukan upacara mappanre to mangideng.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Orang tua dan mertua Lisa sedang menentukan dukun beranak pendamping kehamilannya nanti. Orang tua dan mertua Lisa melakukan upacara maccera wettang.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Pada kehamilan bulan pertama Rizki, keluarganya mengadakan acara untuk memberi tahu pantangan calon ayah dan calon ibu. Keluarga RIzki mengadakan mappadendang.",False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Pada kehamilan bulan pertama Rizki, keluarganya mengadakan acara untuk memberi tahu pantangan calon ayah dan calon ibu. Keluarga Rizki mengadakan mappanre to mangideng.",True
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Pada kehamilan bulan pertama Rizki, keluarganya mengadakan acara untuk memberi tahu pantangan calon ayah dan calon ibu. Keluarga Rizki mengadakan mappacci.",False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Memasuki bulan ketujuh, Bayu sedang sibuk mempersiapkan upacara tolak bala untuk istrinya. Bayu mempersiapkan upacara mappasau botting.",False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Memasuki bulan ketujuh, Bayu sedang sibuk mempersiapkan upacara tolak bala untuk istrinya. Bayu mempersiapkan upacara mappenre to mangideng.",False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Memasuki bulan ketujuh, Bayu sedang sibuk mempersiapkan upacara tolak bala untuk istrinya. Bayu mempersiapkan upacara mappasili.",True
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Nenek mewanti-wanti Danti yang sedang hamil. Danti harus masuk ke dalam rumah di waktu senja agar anaknya tidak diikuti roh halus.,True
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Nenek mewanti-wanti Danti yang sedang hamil. Danti harus masuk ke dalam rumah di waktu pagi agar anaknya tidak diikuti roh halus.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Nenek mewanti-wanti Danti yang sedang hamil. Danti harus masuk ke dalam rumah di waktu siang agar anaknya tidak diikuti roh halus.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Setiap pagi, Maya diingatkan agar tidak mengalami naik dara ute. Maya berolahraga secara teratur.",False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Setiap pagi, Maya diingatkan agar tidak mengalami naik dara ute. Maya mandi dengan menyiram kepala.",True
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Setiap pagi, Maya diingatkan agar tidak mengalami naik dara ute. Maya makan sayur dan buah.",False
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Acara Aqiqah adek di Makassar dipimpin imam desa. Acara Aqiqah adek diawali dengan makan bersama.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Acara Aqiqah adek di Makassar dipimpin imam desa. Acara Aqiqah adek diawali dengan ceramah.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Acara Aqiqah adek di Makassar dipimpin imam desa. Acara Aqiqah adek diawali dengan barazanji.,True
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Fiqar mengubur ari-ari anaknya yang baru lahir. Fiqar mengubur ari-ari di dekat pohon mangga.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Fiqar mengubur ari-ari anaknya yang baru lahir. Fiqar mengubur ari-ari di bawah tunas kelapa.,True
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Fiqar mengubur ari-ari anaknya yang baru lahir. Fiqar mengubur ari-ari di dalam tempurung kelapa.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Bapak selalu mengajak Burhan ke tokonya. Bapak mendidik Burhan pintar berdagang.,True
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Bapak selalu mengajak Burhan ke tokonya. Bapak mendidik Burhan pintar menawar.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Bapak selalu mengajak Burhan ke tokonya. Bapak mendidik Burhan pintar belanja.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Setiap malam, ayah dan ibu selalu memberikan pappaseng untuk saya dan saudara-saudara. Ayah dan ibu mengajak kami diskusi.",False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Setiap malam, ayah dan ibu selalu memberikan pappaseng untuk saya dan saudara-saudara. Ayah dan ibu memberi kami tugas.",False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Setiap malam, ayah dan ibu selalu memberikan pappaseng untuk saya dan saudara-saudara. Ayah dan ibu memberi kami nasehat.",True
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Kakek selalu berujar mengenai konsep assitinajang kepada kakak tertuaku ketika ia hendak merantau. Kakek berpesan agar kakak cepat kembali lagi.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Kakek selalu berujar mengenai konsep assitinajang kepada kakak tertuaku ketika ia hendak merantau. Kakek berpesan supaya hati-hati dengan orang asing.,False
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Kakek selalu berujar mengenai konsep assitinajang kepada kakak tertuaku ketika ia hendak merantau. Kakek berpesan tentang kepantasan menempatkan diri.,True
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Indo' selalu memberikan kebebasan dalam memilih, asalkan selalu ingat budaya siri'. Indo' mengingatkan pentingnya rajin menabung.",False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Indo' selalu memberikan kebebasan dalam memilih, asalkan selalu ingat budaya siri'. Indo' mengingatkan pentingnya berkemauan kuat.",False
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Indo' selalu memberikan kebebasan dalam memilih, asalkan selalu ingat budaya siri'. Indo' mengingatkan pentingnya harga diri.",True
Sulawesi Selatan,Kematian,"Pada saat kakek sakaratul maut, semua keluarga berkumpul di rumah. Keluarga mengadakan selamatan mendoakan kakek.",False
Sulawesi Selatan,Kematian,"Pada saat kakek sakaratul maut, semua keluarga berkumpul di rumah. Keluarga bercerita tentang masa lalu kakek.",False
Sulawesi Selatan,Kematian,"Pada saat kakek sakaratul maut, semua keluarga berkumpul di rumah. Keluarga membimbing kakek mengucapkan kalimat tauhid.",True
Sulawesi Selatan,Kematian,Ayah mengajak kami sekeluarga untuk ikut menghadiri upacara kematian pamannya di Toraja. Ayah mengajak menghadiri Rambu Tuka'.,False
Sulawesi Selatan,Kematian,Ayah mengajak kami sekeluarga untuk ikut menghadiri upacara kematian pamannya di Toraja. Ayah mengajak menghadiri Ma'nene.,False
Sulawesi Selatan,Kematian,Ayah mengajak kami sekeluarga untuk ikut menghadiri upacara kematian pamannya di Toraja. Ayah mengajak menghadiri Rambu Solo.,True
Sulawesi Selatan,Kematian,Para pengantar jenazah berbondong mencari air sepulang dari makam. Pengantar jenazah mencuci tangan.,False
Sulawesi Selatan,Kematian,Para pengantar jenazah berbondong mencari air sepulang dari makam. Pengantar jenazah membasuh wajah dan kaki.,True
Sulawesi Selatan,Kematian,Para pengantar jenazah berbondong mencari air sepulang dari makam. Pengantar jenazah berkumur-kumur.,False
Sulawesi Selatan,Kematian,Besok adalah runtutan acara terakhir mattampung almarhum Kakek. Besok pengajian sudah tidak diadakan lagi.,False
Sulawesi Selatan,Kematian,Besok adalah runtutan acara terakhir mattampung almarhum Kakek. Besok nisan dari kayu akan diganti dengan nisan yang terbuat dari batu.,True
Sulawesi Selatan,Kematian,Besok adalah runtutan acara terakhir mattampung almarhum Kakek. Besok acara makan-makan bersama.,False
Sulawesi Selatan,Kematian,"Sebelum ayah Nanda meninggal, ia telah memberi pabbere. Almarhum telah membagi harta untuk anak-anaknya.",True
Sulawesi Selatan,Kematian,"Sebelum ayah Nanda meninggal, ia telah memberi pabbere. Almarhum telah menghabiskan harta anak-anaknya.",False
Sulawesi Selatan,Kematian,"Sebelum ayah Nanda meninggal, ia telah memberi pabbere. Almarhum telah mengembalikan pinjaman harta ke anak-anaknya.",False
Sulawesi Selatan,Hari Besar Agama,"Sebelum masuk bulan Ramadhan, Tante Nia dan keluarga ziarah ke makam keluarga besar. Tante Nia membawa buku Yasin.",False
Sulawesi Selatan,Hari Besar Agama,"Sebelum masuk bulan Ramadhan, Tante Nia dan keluarga ziarah ke makam keluarga besar. Tante Nia membawa cemilan.",False
Sulawesi Selatan,Hari Besar Agama,"Sebelum masuk bulan Ramadhan, Tante Nia dan keluarga ziarah ke makam keluarga besar. Tante Nia membawa cerek berisi air.",True
Sulawesi Selatan,Hari Besar Agama,Ibu mempersiapkan makanan khas lebaran untuk anak-anaknya yang mudik ke Makassar. Ibu memasak dendeng.,False
Sulawesi Selatan,Hari Besar Agama,Ibu mempersiapkan makanan khas lebaran untuk anak-anaknya yang mudik ke Makassar. Ibu memasak burasa'.,True
Sulawesi Selatan,Hari Besar Agama,Ibu mempersiapkan makanan khas lebaran untuk anak-anaknya yang mudik ke Makassar. Ibu memasak rawon.,False
Sulawesi Selatan,Hari Besar Agama,"Sebelum maulid Nabi, beberapa penjual di pasar-pasar Sulawesi Selatan ramai pengunjung. Penjual dupa ramai pengunjung.",False
Sulawesi Selatan,Hari Besar Agama,"Sebelum maulid Nabi, beberapa penjual di pasar-pasar Sulawesi Selatan ramai pengunjung. Penjual telur dan beras ketan ramai pengunjung.",True
Sulawesi Selatan,Hari Besar Agama,"Sebelum maulid Nabi, beberapa penjual di pasar-pasar Sulawesi Selatan ramai pengunjung. Penjual minyak goreng ramai pengunjung.",False
Sulawesi Selatan,Hari Besar Agama,Ibu sudah menyediakan persiapan Ma'baca-baca. Ibu menyediakan buku dan alat tulis.,False
Sulawesi Selatan,Hari Besar Agama,Ibu sudah menyediakan persiapan Ma'baca-baca. Ibu menyediakan bakik berisi makanan dan dupa berisi bara api.,True
Sulawesi Selatan,Hari Besar Agama,Ibu sudah menyediakan persiapan Ma'baca-baca. Ibu menyediakan air suci dari sumur.,False
Sulawesi Selatan,Hari Besar Agama,Pasar Parepare terlihat ramai di hari Asyura (10 Muharram). Masyarakat berbondong-bondong membeli bahan dapur.,False
Sulawesi Selatan,Hari Besar Agama,Pasar Parepare terlihat ramai di hari Asyura (10 Muharram). Masyarakat berbondong-bondong membeli baju.,False
Sulawesi Selatan,Hari Besar Agama,Pasar Parepare terlihat ramai di hari Asyura (10 Muharram). Masyarakat berbondong-bondong membeli perlengkapan rumah tangga.,True
Sulawesi Selatan,Hari Besar Agama,Riri sudah ditunggu sedari tadi oleh ibunya sambil menenteng cerek. Riri dan ibunya hendak ke rumah tetangga untuk kondangan.,False
Sulawesi Selatan,Hari Besar Agama,Riri sudah ditunggu sedari tadi oleh ibunya sambil menenteng cerek. Riri dan ibunya hendak ke makam untuk ziarah kubur.,True
Sulawesi Selatan,Hari Besar Agama,Riri sudah ditunggu sedari tadi oleh ibunya sambil menenteng cerek. Riri dan ibunya hendak ke swalayan untuk belanja.,False
Sulawesi Selatan,Hari Besar Agama,Aneka makanan telah dihidangkan pada acara barazanji maulid. Makanan yang dihidangkan hanya es pisang ijo.,False
Sulawesi Selatan,Hari Besar Agama,Aneka makanan telah dihidangkan pada acara barazanji maulid. Makanan yang dihidangkan ada sokko dan kue bugis.,True
Sulawesi Selatan,Hari Besar Agama,Aneka makanan telah dihidangkan pada acara barazanji maulid. Makanan yang dihidangkan adalah coto makassar.,False
Sulawesi Selatan,Hari Besar Agama,Anak-anak sibuk menghias bura' di masjid untuk perayaan Maulid Nabi. Anak-anak menghias pelepah pisang dengan bunga warna-warni.,False
Sulawesi Selatan,Hari Besar Agama,Anak-anak sibuk menghias bura' di masjid untuk perayaan Maulid Nabi. Anak-anak menghias pelepah pisang dengan perca kain warna-warni.,False
Sulawesi Selatan,Hari Besar Agama,Anak-anak sibuk menghias bura' di masjid untuk perayaan Maulid Nabi. Anak-anak menghias pelepah pisang dengan hiasan telur warna-warni.,True
Sulawesi Selatan,Pertanian,Ayah adalah seorang petani di Kabupaten Sidrap. Ayah menanam padi.,True
Sulawesi Selatan,Pertanian,Ayah adalah seorang petani di Kabupaten Sidrap. Ayah menanam jagung.,False
Sulawesi Selatan,Pertanian,Ayah adalah seorang petani di Kabupaten Sidrap. Ayah menanam kacang panjang.,False
Sulawesi Selatan,Pertanian,Kampung Kanie sedang riuh irama mappadendang. Mappadendang dilakukan dengan lantunan pantun.,False
Sulawesi Selatan,Pertanian,Kampung Kanie sedang riuh irama mappadendang. Mappadendang dilakukan dengan menumbuk lesung dengan menggunakan kayu.,True
Sulawesi Selatan,Pertanian,Kampung Kanie sedang riuh irama mappadendang. Mappadendang dilakukan dengan menabuh rebana.,False
Sulawesi Selatan,Ikan dan Ternak,Rumah kakek selalu berbau karena kotoran sapi. Sapi dikandangkan di atas loteng rumah.,False
Sulawesi Selatan,Ikan dan Ternak,Rumah kakek selalu berbau karena kotoran sapi. Sapi dikandangkan di halaman depan rumah.,False
